trip_headsign,direction_id,route_short_name,shape_id
EAST - 162 LAWRENCE-DONWAY TOWARDS DON MILLS,0,162,601130
EAST - 162 LAWRENCE-DONWAY TOWARDS DON MILLS,0,162,601129
WEST - 162 LAWRENCE-DONWAY TOWARDS LAWRENCE STATION,1,162,601131
WEST - 165F WESTON RD NORTH TOWARDS CANADA DR EXTRA FARE REQUIRED NORTH OF STEELES,1,165,601167
WEST - 165D WESTON RD NORTH TOWARDS MAJOR MACKENZIE AND HIGHWAY 400 EXTRA FARE NORTH OF STEELES,1,165,601159
WEST - 165A WESTON RD NORTH TOWARDS STEELES,1,165,601168
WEST - 165F WESTON RD NORTH TOWARDS CANADA DR EXTRA FARE REQUIRED NORTH OF STEELES,1,165,601161
WEST - 165F WESTON RD NORTH TOWARDS CANADA DR EXTRA FARE REQUIRED NORTH OF STEELES,1,165,601166
WEST - 165A WESTON RD NORTH TOWARDS STEELES,1,165,601163
WEST - 165A WESTON RD NORTH TOWARDS STEELES,1,165,601157
WEST - 165D WESTON RD NORTH TOWARDS MAJOR MACKENZIE AND HIGHWAY 400 EXTRA FARE NORTH OF STEELES,1,165,601171
WEST - 165A WESTON RD NORTH TOWARDS STEELES,1,165,601173
WEST - 165D WESTON RD NORTH TOWARDS MAJOR MACKENZIE AND HIGHWAY 400 EXTRA FARE NORTH OF STEELES,1,165,601174
WEST - 165F WESTON RD NORTH TOWARDS CANADA DR EXTRA FARE REQUIRED NORTH OF STEELES,1,165,601160
EAST - 165 WESTON RD NORTH TOWARDS YORK MILLS STATION,0,165,601134
EAST - 165 WESTON RD NORTH TOWARDS YORK MILLS STATION EXTRA FARE NORTH OF STEELES,0,165,601139
EAST - 165 WESTON RD NORTH TOWARDS YORK MILLS STATION,0,165,601154
EAST - 165 WESTON RD NORTH TOWARDS YORK MILLS STATION,0,165,601133
EAST - 165 WESTON RD NORTH TOWARDS YORK MILLS STATION EXTRA FARE NORTH OF STEELES,0,165,601143
EAST - 165 WESTON RD NORTH TOWARDS YORK MILLS STATION EXTRA FARE NORTH OF STEELES,0,165,601140
EAST - 165S WESTON RD NORTH SHORT TURN TOWARDS FINCH EXTRA FARE NORTH OF STEELES,0,165,601146
EAST - 165S WESTON RD NORTH SHORT TURN TOWARDS FINCH EXTRA FARE NORTH OF STEELES,0,165,601152
EAST - 165 WESTON RD NORTH TOWARDS YORK MILLS STATION EXTRA FARE NORTH OF STEELES,0,165,601142
EAST - 165 WESTON RD NORTH TOWARDS YORK MILLS STATION EXTRA FARE NORTH OF STEELES,0,165,601144
EAST - 165S WESTON RD NORTH SHORT TURN TOWARDS FINCH,0,165,601147
NORTH - 167A PHARMACY NORTH TOWARDS STEELES VIA CONSUMERS RD,1,167,601177
SOUTH - 167A PHARMACY NORTH TOWARDS DON MILLS STATION VIA CONSUMERS RD,0,167,601175
SOUTH - 167B PHARMACY NORTH TOWARDS DON MILLS STATION,0,167,601176
NORTH - 167B PHARMACY NORTH TOWARDS STEELES,1,167,601178
NORTH - 168 SYMINGTON TOWARDS ROGERS RD & WESTON RD,1,168,601180
SOUTH - 168 SYMINGTON TOWARDS DUNDAS WEST STATION,0,168,601179
EAST - 169B HUNTINGWOOD TOWARDS SCARBOROUGH CENTRE,0,169,601183
EAST - 169A HUNTINGWOOD TOWARDS SCARBOROUGH CENTRE VIA VAN HORNE,0,169,601182
WEST - 169B HUNTINGWOOD TOWARDS DON MILLS STATION,1,169,601186
WEST - 169B HUNTINGWOOD TOWARDS DON MILLS STATION,1,169,601185
WEST - 169A HUNTINGWOOD TOWARDS DON MILLS STATION VIA VAN HORNE ,1,169,601184
NORTH - 171 MOUNT DENNIS TOWARDS JANE,1,171,601200
SOUTH - 171 MOUNT DENNIS TOWARDS INDUSTRY ST,0,171,601199
SOUTH - 185 DON MILLS ROCKET TOWARDS PAPE STATION,0,185,601209
NORTH - 185 DON MILLS ROCKET TOWARDS STEELES,1,185,601210
EAST - 186 WILSON ROCKET TOWARDS YORK MILLS STATION,0,186,601211
WEST - 186 WILSON ROCKET TOWARDS HUMBER COLLEGE,1,186,601212
SOUTH - 188 KIPLING SOUTH ROCKET TOWARDS LAKE SHORE,0,188,601214
SOUTH - 188 KIPLING SOUTH ROCKET TOWARDS LAKE SHORE,0,188,601213
SOUTH - 188 KIPLING SOUTH ROCKET TOWARDS LAKE SHORE,0,188,601215
NORTH - 188 KIPLING SOUTH ROCKET TOWARDS KIPLING STATION,1,188,601219
NORTH - 188 KIPLING SOUTH ROCKET TOWARDS KIPLING STATION,1,188,601218
NORTH - 188 KIPLING SOUTH ROCKET TOWARDS KIPLING STATION,1,188,601220
EAST - 190 ROCKET TOWARDS SCARBOROUGH CENTRE,0,190,601223
WEST - 190 ROCKET TOWARDS DON MILLS STATION,1,190,601224
NORTH - 191A HIGHWAY 27 ROCKET TOWARDS KIPLING STATION,1,191,601237
NORTH - 191B HIGHWAY 27 ROCKET TOWARDS STEELES,1,191,601235
NORTH - 191B HIGHWAY 27 ROCKET TOWARDS STEELES,1,191,601233
NORTH - 191C HIGHWAY 27 ROCKET TOWARDS STEELES VIA ATTWELL,1,191,601234
SOUTH - 191A HIGHWAY 27 ROCKET TOWARDS KIPLING STATION,0,191,601228
SOUTH - 191B HIGHWAY 27 ROCKET TOWARDS STEELES,0,191,601230
SOUTH - 191C HIGHWAY 27 ROCKET TOWARDS KIPLING STATION VIA ATTWELL,0,191,601229
SOUTH - 191A HIGHWAY 27 ROCKET TOWARDS KIPLING STATION,0,191,601227
SOUTH - 191A HIGHWAY 27 ROCKET TOWARDS KIPLING STATION,0,191,601226
NORTH - 191A HIGHWAY 27 ROCKET TOWARDS KIPLING STATION,1,191,601236
NORTH - 192 ROCKET TOWARDS PEARSON AIRPORT,1,192,601241
SOUTH - 192 ROCKET TOWARDS KIPLING STATION,0,192,601238
SOUTH - 192 ROCKET TOWARDS KIPLING STATION,0,192,601239
SOUTH - 195 JANE ROCKET TOWARDS JANE STATION,0,195,601246
SOUTH - 195 JANE ROCKET TOWARDS JANE STATION,0,195,601245
NORTH - 195 JANE ROCKET TOWARDS YORK UNIVERSITY,1,195,601247
NORTH - 195 JANE ROCKET SHORT TURN TOWARDS FINCH,1,195,601248
WEST - 196 YORK UNIVERSITY ROCKET EXPRESS TOWARDS YORK UNIVERSITY ,1,196,601258
WEST - 196 YORK UNIVERSITY ROCKET EXPRESS TOWARDS YORK UNIVERSITY VIA DOWNSVIEW STATION,1,196,601261
WEST - 196S YORK UNIVERSITY ROCKET SHORT TURN,1,196,601263
WEST - 196 YORK UNIVERSITY ROCKET EXPRESS TOWARDS YORK UNIVERSITY VIA DOWNSVIEW STATION,1,196,601260
EAST - 196A YORK UNIVERSITY ROCKET EXPRESS TOWARDS DOWNSVIEW STATION,0,196,601251
EAST - 196B YORK UNIVERSITY ROCKET EXPRESS TOWARDS DOWNSVIEW STATION AND SHEPPARD-YONGE STATION,0,196,601254
EAST - 196A YORK UNIVERSITY ROCKET EXPRESS TOWARDS DOWNSVIEW STATION,0,196,601250
EAST - 196B YORK UNIVERSITY ROCKET EXPRESS TOWARDS DOWNSVIEW STATION AND SHEPPARD-YONGE STATION,0,196,601253
WEST - 196 YORK UNIVERSITY ROCKET EXPRESS TOWARDS YORK UNIVERSITY ,1,196,601257
EAST - 198 ROCKET TOWARDS U OF T SCARBOROUGH,0,198,601264
WEST - 198 ROCKET TOWARDS KENNEDY STATION,1,198,601266
WEST - 199A FINCH ROCKET TOWARDS FINCH STATION,1,199,601274
WEST - 199A FINCH ROCKET TOWARDS FINCH STATION,1,199,601272
WEST - 199B FINCH ROCKET TOWARDS YORK UNIVERSITY VIA FINCH STATION,1,199,601273
EAST - 199C FINCH ROCKET TOWARDS MORNINGSIDE HEIGHTS,0,199,601270
EAST - 199S FINCH ROCKET SHORT TURN TOWARDS MCCOWAN & FINCH,0,199,601271
EAST - 199A FINCH ROCKET TOWARDS SCARBOROUGH CENTRE STATION  VIA FINCH STATION,0,199,601269
EAST - 199A FINCH ROCKET TOWARDS SCARBOROUGH CENTRE STATION ,0,199,601268
WEST - 199B FINCH ROCKET TOWARDS YORK UNIVERSITY VIA FINCH STATION,1,199,601275
WEST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS KIPLING STATION,1,300,601774
WEST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS WEST MALL,1,300,601781
WEST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS WEST MALL VIA KIPLING STATION,1,300,601782
WEST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS WEST MALL,1,300,611309
WEST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS WEST MALL VIA KIPLING STATION,1,300,611310
WEST - 300 BLOOR-DANFORTH BLUE NIGHT TOWARDS WEST MALL VIA KIPLING STATION,1,300,601788
WEST - 300 BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS JANE STATION,1,300,601789
WEST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN,1,300,601784
WEST - 300 BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS JANE STATION,1,300,601785
WEST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS LANSDOWNE STATION,1,300,601780
WEST - 300K BLOOR-DANFORTH BLUE NIGHT TOWARDS KIPLING STATION,1,300,601778
WEST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS PAPE STATION,1,300,601787
WEST - 300A BLOOR-DANFORTH BLUE NIGHT TOWARDS PEARSON AIRPORT,1,300,601790
WEST - 300K BLOOR-DANFORTH BLUE NIGHT TOWARDS KIPLING STATION,1,300,601783
EAST - 300A BLOOR-DANFORTH BLUE NIGHT TOWARDS WARDEN,0,300,601748
EAST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS KENNEDY STATION,0,300,611308
EAST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS COXWELL STATION,0,300,601761
EAST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS PAPE STATION,0,300,601764
EAST - 300S BLOOR-DANFORTH BLUE NIGHT SHORT TURN TOWARDS PAPE STATION,0,300,601762
EAST - 300A BLOOR-DANFORTH BLUE NIGHT TOWARDS WARDEN,0,300,601758
EAST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS KENNEDY STATION,0,300,601751
EAST - 300A BLOOR-DANFORTH BLUE NIGHT TOWARDS WARDEN,0,300,601753
WEST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS WEST MALL,1,300,601770
WEST - 300A BLOOR-DANFORTH BLUE NIGHT TOWARDS PEARSON AIRPORT,1,300,601768
EAST - 300B BLOOR-DANFORTH BLUE NIGHT TOWARDS KENNEDY STATION,0,300,601752
WEST - 301 QUEEN BLUE NIGHT TOWARDS LONG BRANCH,1,301,601798
WEST - 501 QUEEN TOWARDS RONCESVALLES,1,301,601802
WEST - 501 QUEEN TOWARDS GREENWOOD/CONNAUGHT,1,301,601801
WEST - 301 QUEEN BLUE NIGHT TOWARDS HUMBER,1,301,601799
EAST - 501 QUEEN  TOWARDS GREENWOOD/CONNAUGHT,0,301,601794
WEST - 301 QUEEN BLUE NIGHT REPLACEMENT BUS TOWARDS SHAW,1,301,601800
EAST - 301 QUEEN BLUE NIGHT TOWARDS RONCESVALLES,0,301,601797
EAST - 301 QUEEN BLUE NIGHT  TOWARDS RONCESVALLES,0,301,601795
EAST - 301 QUEEN BLUE NIGHT REPLACEMENT BUS TOWARDS SPADINA,0,301,601793
EAST - 301 QUEEN BLUE NIGHT  TOWARDS NEVILLE PARK,0,301,601792
EAST - 301 QUEEN BLUE NIGHT  TOWARDS NEVILLE PARK,0,301,601791
EAST - 501 QUEEN TOWARDS GREENWOOD/CONNAUGHT,0,301,601796
SOUTH - 302 KINGSTON-MCCOWAN BLUE NIGHT TOWARDS BINGHAM LOOP,0,302,601803
NORTH - 302 KINGSTON-MCCOWAN BLUE NIGHT TOWARDS STEELES,1,302,601804
EAST - 304 KING BLUE NIGHT TOWARDS BROADVIEW STATION,0,304,601805
EAST - 304 KING BLUE NIGHT SHORT TURN,0,304,601806
WEST - 304 KING BLUE NIGHT TOWARDS DUNDAS WEST STATION,1,304,601807
WEST - 304 KING BLUE NIGHT SHORT TURN,1,304,601808
WEST - 306 CARLTON BLUE NIGHT REPLACEMENT BUS TOWARDS DUNDAS WEST STATION,1,306,601816
EAST - 306 CARLTON BLUE NIGHT REPLACEMENT BUS TOWARDS MAIN STREET STATION,0,306,601811
SOUTH - 310 BATHURST BLUE NIGHT TOWARDS EXHIBITION,0,310,601823
SOUTH - 310S BATHURST BLUE NIGHT SHORT TURN ,0,310,601824
NORTH - 310 BATHURST BLUE NIGHT TOWARDS STEELES,1,310,601825
EAST - 312 ST CLAIR-JUNCTION BLUE NIGHT TOWARDS ST CLAIR STATION,0,312,601828
WEST - 312 ST CLAIR-JUNCTION BLUE NIGHT TOWARDS DUNDAS WEST STATION,1,312,601831
EAST - 315 EVANS-BROWN'S LINE BLUE NIGHT TOWARDS ROYAL YORK STATION,0,315,601833
WEST - 315 EVANS-BROWN'S LINE BLUE NIGHT TOWARDS LONG BRANCH VIA SHERWAY,1,315,601834
SOUTH - 317 SPADINA BLUE NIGHT TOWARDS UNION STATION,0,317,601835
SOUTH - 317 SPADINA BLUE NIGHT TOWARDS KING,0,317,601836
NORTH - 317 SPADINA BLUE NIGHT TOWARDS SPADINA STATION,1,317,601837
NORTH - 317 SPADINA BLUE NIGHT TOWARDS QUEENS QUAY AND SPADINA,1,317,601838
NORTH - 320S YONGE BLUE NIGHT SHORT TURN TOWARDS DAVISVILLE STATION,1,320,601873
SOUTH - 320 YONGE BLUE NIGHT TOWARDS QUEENS QUAY ,0,320,601863
SOUTH - 320 YONGE BLUE NIGHT TOWARDS QUEENS QUAY ,0,320,601864
SOUTH - 320 YONGE BLUE NIGHT TOWARDS QUEENS QUAY ,0,320,601868
NORTH - 320A YONGE BLUE NIGHT TOWARDS YORK MILLS STATION,1,320,601877
NORTH - 320 YONGE BLUE NIGHT TOWARDS STEELES,1,320,601869
NORTH - 320S YONGE BLUE NIGHT SHORT TURN TOWARDS EGLINTON STATION,1,320,601875
NORTH - 320 YONGE BLUE NIGHT TOWARDS STEELES VIA FINCH STATION,1,320,601870
NORTH - 320S YONGE BLUE NIGHT SHORT TURN TOWARDS EGLINTON STATION,1,320,601874
NORTH - 320 YONGE BLUE NIGHT TOWARDS STEELES,1,320,601872
NORTH - 322 COXWELL BLUE NIGHT TOWARDS BROADVIEW STATION ,1,322,601883
SOUTH - 322 COXWELL BLUE NIGHT TOWARDS VICTORIA PARK VIA KINGSTON RD,0,322,601878
SOUTH - 322S COXWELL BLUE NIGHT TOWARDS WARDEN VIA VICTORIA PARK AND DANFORTH,0,322,601879
SOUTH - 322S COXWELL BLUE NIGHT SHORT TURN TOWARDS DANFORTH,0,322,601881
NORTH - 322S COXWELL BLUE NIGHT SHORT TURN TOWARDS DANFORTH,1,322,601886
NORTH - 324 VICTORIA PARK BLUE NIGHT TOWARDS STEELES VIA SHEPPARD AND WARDEN,1,324,601890
NORTH - 324 VICTORIA PARK BLUE NIGHT TOWARDS STEELES VIA SHEPPARD AND WARDEN,1,324,601889
SOUTH - 324 VICTORIA PARK BLUE NIGHT TOWARDS KINGSTON RD,0,324,601887
SOUTH - 325S DON MILLS BLUE NIGHT SHORT TURN TOWARDS DANFORTH,0,325,601894
SOUTH - 325 DON MILLS BLUE NIGHT TOWARDS EASTERN,0,325,601893
NORTH - 325 DON MILLS BLUE NIGHT TOWARDS STEELES,1,325,601897
NORTH - 325S DON MILLS BLUE NIGHT SHORT TURN TOWARDS DANFORTH,1,325,601898
SOUTH - 329 DUFFERIN BLUE NIGHT TOWARDS EXHIBITION,0,329,601899
NORTH - 329 DUFFERIN BLUE NIGHT TOWARDS STEELES,1,329,601907
NORTH - 329 DUFFERIN BLUE NIGHT TOWARDS STEELES,1,329,601904
NORTH - 329 DUFFERIN BLUE NIGHT TOWARDS WILSON STATION ,1,329,601906
EAST - 332 EGLINTON WEST BLUE NIGHT TOWARDS EGLINTON STATION,0,332,601913
WEST - 332 EGLINTON WEST BLUE NIGHT TOWARDS RENFORTH AND PEARSON AIRPORT,1,332,601916
EAST - 332 EGLINTON WEST BLUE NIGHT TOWARDS EGLINTON STATION,0,332,601915
WEST - 334S EGLINTON EAST BLUE NIGHT SHORT TURN,1,334,601928
WEST - 334 EGLINTON EAST BLUE NIGHT TOWARDS EGLINTON STATION,1,334,601926
EAST - 334 EGLINTON EAST BLUE NIGHT TOWARDS FINCH AND NEILSON VIA KINGSTON RD AND MORNINGSIDE,0,334,601920
WEST - 334 EGLINTON EAST BLUE NIGHT TOWARDS EGLINTON STATION,1,334,601927
WEST - 334 EGLINTON EAST BLUE NIGHT TOWARDS EGLINTON STATION,0,334,601923
EAST - 334 EGLINTON EAST BLUE NIGHT TOWARDS FINCH AND NEILSON VIA KINGSTON RD AND MORNINGSIDE,0,334,601921
SOUTH - 335 JANE BLUE NIGHT TOWARDS JANE STATION,0,335,601929
NORTH - 335 JANE BLUE NIGHT TOWARDS YORK UNIVERSITY,1,335,601930
EAST - 336 FINCH WEST BLUE NIGHT TOWARDS FINCH STATION,0,336,601932
EAST - 336 FINCH WEST BLUE NIGHT TOWARDS FINCH STATION,0,336,601931
WEST - 336 FINCH WEST BLUE NIGHT TOWARDS WOODBINE RACE TRACK ,1,336,601933
SOUTH - 37 ISLINGTON TOWARDS ISLINGTON STATION,0,337,601935
SOUTH - 337 ISLINGTON BLUE NIGHT TOWARDS LAKE SHORE,0,337,601934
NORTH - 337 ISLINGTON BLUE NIGHT TOWARDS STEELES,1,337,601936
NORTH - 337 ISLINGTON BLUE NIGHT TOWARDS STEELES,1,337,601937
WEST - 339S FINCH EAST BLUE NIGHT SHORT TURN,1,339,601943
WEST - 339 FINCH EAST BLUE NIGHT TOWARDS FINCH STATION,1,339,601942
WEST - 339 FINCH EAST BLUE NIGHT TOWARDS FINCH STATION,1,339,601941
EAST - 339 FINCH EAST BLUE NIGHT TOWARDS MARKHAM RD,0,339,601940
EAST - 339 FINCH EAST BLUE NIGHT TOWARDS MARKHAM RD,0,339,601939
SOUTH - 341 KEELE BLUE NIGHT TOWARDS KEELE STATION,0,341,601951
NORTH - 341 KEELE BLUE NIGHT TOWARDS YORK UNIVERSITY AND STEELES,1,341,601952
NORTH - 343 KENNEDY BLUE NIGHT TOWARDS STEELES,1,343,601955
SOUTH - 343 KENNEDY BLUE NIGHT SHORT TURN,0,343,601954
NORTH - 343 KENNEDY BLUE NIGHT TOWARDS STEELES,1,343,611307
SOUTH - 343 KENNEDY BLUE NIGHT TOWARDS KENNEDY STATION,0,343,611306
SOUTH - 343 KENNEDY BLUE NIGHT TOWARDS KENNEDY STATION,0,343,601953
EAST - 352 LAWRENCE WEST BLUE NIGHT TOWARDS SUNNYBROOK HOSPITAL,0,352,601993
EAST - 352 LAWRENCE WEST BLUE NIGHT TOWARDS SUNNYBROOK HOSPITAL,0,352,601991
WEST - 352 LAWRENCE WEST BLUE NIGHT TOWARDS PEARSON AIRPORT,1,352,601994
WEST - 352S LAWRENCE WEST BLUE NIGHT SHORT TURN,1,352,601996
WEST - 352S LAWRENCE WEST BLUE NIGHT SHORT TURN TOWARDS LAWRENCE STATION,1,352,601997
EAST - 353 STEELES EAST BLUE NIGHT TOWARDS STAINES,0,353,602000
WEST - 353 STEELES EAST BLUE NIGHT TOWARDS YORK UNIVERSITY,1,353,602004
EAST - 354 LAWRENCE EAST BLUE NIGHT TOWARDS STARSPRAY BLVD,0,354,602007
WEST - 354 LAWRENCE EAST BLUE NIGHT TOWARDS EGLINTON STATION,1,354,602009
WEST - 354 LAWRENCE EAST BLUE NIGHT TOWARDS EGLINTON STATION,1,354,602010
WEST - 354 LAWRENCE EAST BLUE NIGHT TOWARDS EGLINTON STATION,1,354,602011
SOUTH - 363S OSSINGTON BLUE NIGHT SHORT TURN,0,363,602038
SOUTH - 363 OSSINGTON BLUE NIGHT TOWARDS EXHIBITION,0,363,602037
NORTH - 363 OSSINGTON BLUE NIGHT TOWARDS EGLINTON WEST STATION,1,363,602041
NORTH - 363 OSSINGTON BLUE NIGHT TOWARDS EGLINTON WEST STATION,1,363,602039
NORTH - 365 PARLIAMENT BLUE NIGHT TOWARDS CASTLE FRANK STATION,1,365,602043
SOUTH - 365 PARLIAMENT BLUE NIGHT TOWARDS ESPLANADE,0,365,602042
WEST - 384 SHEPPARD WEST BLUE NIGHT TOWARDS WESTON RD,1,384,602062
EAST - 384S SHEPPARD WEST BLUE NIGHT SHORT TURN,0,384,602061
EAST - 384 SHEPPARD WEST BLUE NIGHT TOWARDS SHEPPARD-YONGE STATION,0,384,602059
WEST - 385 SHEPPARD EAST BLUE NIGHT TOWARDS SHEPPARD-YONGE STATION,1,385,602066
EAST - 385 SHEPPARD EAST BLUE NIGHT TOWARDS MEADOWVALE,0,385,602065
EAST - 395 YORK MILLS BLUE NIGHT TOWARDS MEADOWVALE AND SHEPPARD,0,395,602082
WEST - 395 YORK MILLS BLUE NIGHT TOWARDS YORK MILLS STATION,1,395,602086
WEST - 396 WILSON BLUE NIGHT TOWARDS MARTIN GROVE AND STEELES,1,396,602093
WEST - 396 WILSON BLUE NIGHT TOWARDS MARTIN GROVE AND STEELES,1,396,602092
EAST - 396 WILSON BLUE NIGHT TOWARDS YORK MILLS STATION,0,396,602090
EAST - 396 WILSON BLUE NIGHT TOWARDS YORK MILLS STATION,0,396,602091
WEST - 501 QUEEN TOWARDS LONG BRANCH,1,501,602202
WEST - 501 QUEEN TOWARDS HUMBER ,1,501,602207
WEST - 501 QUEEN TOWARDS GREENWOOD AND CONNAUGHT,1,501,602209
WEST - 501 QUEEN TOWARDS RONCESVALLES,1,501,602206
WEST - 501 QUEEN TOWARDS LONG BRANCH,1,501,602208
WEST - 501 QUEEN TOWARDS LONG BRANCH,1,501,602205
WEST - 501 QUEEN REPLACEMENT BUS TOWARDS SHAW,1,501,602204
WEST - 501 QUEEN TOWARDS HUMBER ,1,501,602203
WEST - 501 QUEEN TOWARDS HUMBER ,1,501,602211
WEST - 501 QUEEN TOWARDS LONG BRANCH,1,501,602212
EAST - 501 QUEEN TOWARDS NEVILLE PARK ,0,501,602189
EAST - 501 QUEEN TOWARDS RONCESVALLES ,0,501,602200
EAST - 501 QUEEN TOWARDS GREENWOOD AND CONNAUGHT,0,501,602197
EAST - 501 QUEEN TOWARDS RONCESVALLES ,0,501,602198
EAST - 501 QUEEN TOWARDS BROADVIEW,0,501,602194
EAST - 501 QUEEN TOWARDS HUMBER,0,501,602195
EAST - 501 QUEEN REPLACEMENT BUS TOWARDS SPADINA,0,501,602193
EAST - 501 QUEEN TOWARDS NEVILLE PARK ,0,501,602190
EAST - 501 QUEEN TOWARDS NEVILLE PARK ,0,501,602196
EAST - 501 QUEEN TOWARDS GREENWOOD AND CONNAUGHT,0,501,602199
WEST - 502 DOWNTOWNER TOWARDS GREENWOOD/CONNAUGHT,1,502,602220
EAST - 502 DOWNTOWNER TOWARDS VICTORIA PARK ,0,502,602215
EAST - 502 DOWNTOWNER TOWARDS VICTORIA PARK ,0,502,602213
WEST - 502 DOWNTOWNER TOWARDS MCCAUL ,1,502,602218
WEST - 503 KINGSTON RD TOWARDS GREENWOOD/CONNAUGHT ,1,503,602232
EAST - 503 KINGSTON RD TOWARDS VICTORIA PARK ,0,503,602223
WEST - 503 KINGSTON RD TOWARDS YORK VIA KING ,1,503,602230
EAST - 503 KINGSTON RD TOWARDS VICTORIA PARK ,0,503,602227
WEST - 504 KING TOWARDS BROADVIEW,1,504,602257
WEST - 504 KING TOWARDS DUNDAS WEST STATION VIA KING ,1,504,602251
WEST - 504 KING TOWARDS DUNDAS WEST STATION VIA KING ,1,504,602246
WEST - 504 KING TOWARDS DUNDAS WEST STATION VIA KING,1,504,602258
EAST - 504  KING TOWARDS RONCESVALLES AND QUEEN,0,504,602244
WEST - 504 KING TOWARDS RONCESVALLES AND QUEEN,1,504,602253
EAST - 504 KING TOWARDS BROADVIEW STATION VIA KING,0,504,602236
EAST - 504 KING TOWARDS BROADVIEW STATION VIA KING,0,504,602237
EAST - 504 KING TOWARDS BROADVIEW STATION VIA KING,0,504,602242
EAST - 504 KING TOWARDS BROADVIEW,0,504,602245
EAST - 505 DUNDAS TOWARDS BROADVIEW STATION VIA DUNDAS  ,0,505,602260
EAST - 505 DUNDAS TOWARDS RONCESVALLES AND QUEEN ,0,505,602266
WEST - 505 DUNDAS TOWARDS DUNDAS WEST STATION VIA DUNDAS ,1,505,602273
WEST - 505 DUNDAS TOWARDS DUNDAS WEST STATION VIA DUNDAS ,1,505,602267
WEST - 505 DUNDAS TOWARDS DUNDAS WEST STATION VIA DUNDAS ,1,505,602270
EAST - 505 DUNDAS TOWARDS BROADVIEW STATION VIA DUNDAS  ,0,505,602259
WEST - 506 CARLTON REPLACEMENT BUS TOWARDS HIGH PARK AND KEELE STN,1,506,602288
WEST - 506 CARLTON TOWARDS COXWELL AND QUEEN,1,506,602296
WEST - 506 CARLTON TOWARDS MCCAUL,1,506,602290
WEST - 506 CARLTON TOWARDS MCCAUL,1,506,602294
EAST - 506 CARLTON TOWARDS MAIN STREET STATION ,0,506,602278
EAST - 506 CARLTON TOWARDS MAIN STREET STATION ,0,506,602282
EAST - 506 CARLTON REPLACEMENT BUS TOWARDS MAIN STREET STATION ,0,506,602276
WEST - 506 CARLTON TOWARDS MCCAUL,1,506,602291
EAST - 506 CARLTON TOWARDS MAIN STREET STATION ,0,506,602281
509 HARBOURFRONT TOWARDS LAKE SHORE AND BATHURST,0,509,611314
509 HARBOURFRONT TOWARDS UNION STATION ,0,509,611312
509 HARBOURFRONT TOWARDS EXHIBITION,1,509,611318
509 HARBOURFRONT TOWARDS EXHIBITION,1,509,611320
SOUTH - 510A SPADINA TOWARDS UNION STATION,0,510,602331
SOUTH - 510B SPADINA TOWARDS QUEENS QUAY,0,510,602332
SOUTH - 510C SPADINA TOWARDS KING,0,510,602334
NORTH - 510 SPADINA TOWARDS SPADINA STATION,1,510,602343
NORTH - 510 SPADINA TOWARDS SPADINA STATION,1,510,602339
NORTH - 510 SPADINA TOWARDS SPADINA STATION,1,510,602340
NORTH - 510 SPADINA TOWARDS QUEEN,1,510,602345
SOUTH - 510A SPADINA TOWARDS UNION STATION,0,510,602338
SOUTH - 511 BATHURST TOWARDS EXHIBITION ,0,511,611323
SOUTH - 511 BATHURST TOWARDS EXHIBITION ,0,511,611329
SOUTH - 511 BATHURST TOWARDS RONCESVALLES ,0,511,611327
NORTH - 511 BATHURST TOWARDS BATHURST STATION ,1,511,611334
NORTH - 511 BATHURST TOWARDS RONCESVALLES ,1,511,611335
NORTH - 511 BATHURST TOWARDS BATHURST STATION ,1,511,611330
WEST - 512 ST CLAIR REPLACEMENT BUS TOWARDS KEELE,1,512,602376
EAST - 512 ST CLAIR REPLACEMENT BUS TOWARDS ST CLAIR STATION,0,512,602366
EAST - 514 CHERRY TOWARDS DISTILLERY VIA KING,0,514,606107
WEST - 514 CHERRY TOWARDS EXHIBITION (DUFFERIN GATE) VIA KING,1,514,606108
