Report Date,Route,Time,Day,Location,Incident,Delay,Gap,Direction,Vehicle
14-Dec-19,510,2:22:00 AM,Saturday,Spadina and Sussex,Mechanical,,,S/B,4441
14-Dec-19,301,3:17:00 AM,Saturday,Russell Yard,Mechanical,15,30,W/B,4400
14-Dec-19,501,7:48:00 AM,Saturday,Pape / Queen,Held By,96,102,W/B,4518
14-Dec-19,511,8:49:00 AM,Saturday,Bathurst and Dundas,Mechanical,7,14,N/B,4048
14-Dec-19,512,8:50:00 AM,Saturday,St. Clair and Bathurst,General Delay,6,12,B/W,4409
14-Dec-19,511,8:56:00 AM,Saturday,CNE Loop,Mechanical,7,14,E/B,4147
14-Dec-19,512,9:09:00 AM,Saturday,St. Clair and Bathurst,Overhead - Pantograph,6,12,E/B,4504
14-Dec-19,505,10:15:00 AM,Saturday,Dundas and Jarvis,Investigation,5,10,E/B,1071
14-Dec-19,511,10:21:00 AM,Saturday,Bathurst and Queen,Mechanical,7,14,S/B,4053
14-Dec-19,505,10:52:00 AM,Saturday,Younge and Dundas,Utilized Off Route,7,14,E/B,8956
14-Dec-19,705,1:20:00 PM,Saturday,Queen and church,Investigation,1,1,W/B,4187
14-Dec-19,501,1:25:00 PM,Saturday,Queen and church,Held By,24,30,W/B,4498
14-Dec-19,509,3:29:00 PM,Saturday,Strachan and Fleet,Held By,49,57,W/B,4529
14-Dec-19,511,3:29:00 PM,Saturday,Fleet/Strachan,Mechanical,5,10,W/B,4164
14-Dec-19,504,5:17:00 PM,Saturday,Leslie Barns,Mechanical,23,29,W/B,4594
14-Dec-19,504,5:20:00 PM,Saturday,King and Wilson Park,Investigation,6,13,W/B,4496
14-Dec-19,504,5:43:00 PM,Saturday,Leslie Barns,Late Leaving Garage,23,29,W/B,4569
14-Dec-19,501,5:53:00 PM,Saturday,Queen and Bay,Held By,50,57,bw,4591
14-Dec-19,505,5:57:00 PM,Saturday,Dundas / Huron,Investigation,5,10,W/B,8599
14-Dec-19,501,6:26:00 PM,Saturday,Queen and Caroline,Investigation,43,49,E/B,4567
14-Dec-19,512,7:00:00 PM,Saturday,St. Clair W Stn,Investigation,26,33,W/B,4558
14-Dec-19,510,7:15:00 PM,Saturday,Spadina / Dundas,Held By,8,15,N/B,4528
14-Dec-19,510,7:41:00 PM,Saturday,Spadina / King,Mechanical,5,10,N/B,4447
14-Dec-19,512,8:18:00 PM,Saturday,St. Clair and Old Weston Rd.,Held By,10,17,W/B,4418
15-Dec-19,301,3:15:00 AM,Sunday,Longbranch Loop,Mechanical,5,10,E/B,4518
15-Dec-19,505,9:08:00 AM,Sunday,Broadview Station,Mechanical,6,12,S/B,1047
15-Dec-19,512,12:06:00 PM,Sunday,St. Clair and Bathurst,Held By,6,12,W/B,4479
15-Dec-19,512,12:18:00 PM,Sunday,St. Clair and Bathurst,Held By,6,12,E/B,4562
15-Dec-19,501,1:47:00 PM,Sunday,Lakeshore and Kipling,Mechanical,10,20,E/B,4444
15-Dec-19,505,1:59:00 PM,Sunday,Dundas and Jarvis,General Delay,6,12,W/B,1007
15-Dec-19,501,2:25:00 PM,Sunday,lakeshore and parklawn,Mechanical,10,20,E/B,4458
15-Dec-19,505,4:18:00 PM,Sunday,Broadview station,Mechanical,1,6,W/B,1033
15-Dec-19,510,4:18:00 PM,Sunday,Spadina & Russell,Investigation,17,23,S/B,4569
15-Dec-19,511,8:13:00 PM,Sunday,Exhibition Loop,Mechanical,12,20,E/B,4074
15-Dec-19,501,10:17:00 PM,Sunday,Humber Loop,Investigation,7,14,W/B,4462
16-Dec-19,501,4:31:00 AM,Monday,Queen/Dovercourt,Investigation,15,30,E/B,4500
16-Dec-19,506,5:20:00 AM,Monday,Queen Connaught,Mechanical,8,16,E/B,4551
16-Dec-19,506,7:28:00 AM,Monday,Lower Gerrard Coxwell,Mechanical,1,1,E/B,4517
16-Dec-19,505,8:46:00 AM,Monday,Dundas West Station,Mechanical,4,8,W/B,1130
16-Dec-19,505,8:59:00 AM,Monday,Broadview Stn to Dundas West Stn,General Delay,15,21,W/B,9227
16-Dec-19,501,9:33:00 AM,Monday,Sunnyside Loop,Held By,8,16,E/B,8857
16-Dec-19,504,10:09:00 AM,Monday,Dundas and Broadview,Held By,1,1,N/B,4569
16-Dec-19,504,12:39:00 PM,Monday,Distillery Loop,Mechanical,7,15,E/B,4436
16-Dec-19,501,12:46:00 PM,Monday,Humber Loop,Mechanical,8,16,W/B,4418
16-Dec-19,501,12:58:00 PM,Monday,Queen & Broadview,Diversion,108,115,W/B,4510
16-Dec-19,505,1:10:00 PM,Monday,Broadview Station,Mechanical,5,10,E/B,8400
16-Dec-19,504,1:43:00 PM,Monday,King anf York,Investigation,7,14,E/B,4566
16-Dec-19,506,1:51:00 PM,Monday,Upper Gerrard  Edgewood,Held By,33,41,E/B,4543
16-Dec-19,512,3:25:00 PM,Monday,St.clair and Arlington,Held By,6,11,W/B,4519
16-Dec-19,505,3:33:00 PM,Monday,DWS,Mechanical,5,10,E/B,1380
16-Dec-19,504,4:16:00 PM,Monday,Rancy and High park,Mechanical,0,0,W/B,4579
16-Dec-19,511,4:21:00 PM,Monday,King Street,Mechanical,6,12,S/B,4069
16-Dec-19,504,5:24:00 PM,Monday,King ands Portland,Held By,9,15,W/B,4508
16-Dec-19,506,9:31:00 PM,Monday,College and Major,Mechanical,9,18,W/B,4545
16-Dec-19,510,11:22:00 PM,Monday,Spadina and Richmond,Emergency Services,9,18,N/B,4474
17-Dec-19,506,12:30:00 AM,Tuesday,Gerrrard and Broadview,Mechanical,1,1,W/B,4474
17-Dec-19,506,12:53:00 AM,Tuesday,Roncesvalles and Howard Park,Held By,38,47,E/B,4410
17-Dec-19,512,4:42:00 AM,Tuesday,Bathurst and St.Clair,Mechanical,11,11,W/B,4504
17-Dec-19,504,5:00:00 AM,Tuesday,Charlotte Loop,Mechanical,12,24,W/B,4556
17-Dec-19,505,5:09:00 AM,Tuesday,Dundas West Stn,Mechanical,7,14,E/B,1132
17-Dec-19,504,8:01:00 AM,Tuesday,King and Sherbourne,Mechanical,5,10,W/B,4522
17-Dec-19,512,8:31:00 AM,Tuesday,Gunns's Loop,Mechanical,4,8,E/B,4558
17-Dec-19,505,8:45:00 AM,Tuesday,Dundas and Jarvis,General Delay,15,19,E/B,1073
17-Dec-19,504,9:18:00 AM,Tuesday,Dunn and King,Emergency Services,13,18,W/B,4433
17-Dec-19,505,9:54:00 AM,Tuesday,Dundas West Stn,Investigation,6,12,E/B,9229
17-Dec-19,504,10:01:00 AM,Tuesday,Roncesvalles and Galley,Held By,5,10,S/B,4452
17-Dec-19,505,11:53:00 AM,Tuesday,Dundas and Yonge,Mechanical,6,12,E/B,
17-Dec-19,512,1:02:00 PM,Tuesday,St.clair and Lansdowne,Mechanical,5,10,W/B,4445
17-Dec-19,501,1:14:00 PM,Tuesday,Neville Loop,Mechanical,7,15,W/B,4488
17-Dec-19,504,2:00:00 PM,Tuesday,Dufferin Loop,Investigation,7,14,E/B,4555
17-Dec-19,504,2:00:00 PM,Tuesday,Dufferin Loop,Investigation,7,14,E/B,4555
17-Dec-19,505,3:19:00 PM,Tuesday,Dennison,General Delay,18,23,E/B,1130
17-Dec-19,506,3:41:00 PM,Tuesday,HIPK Loop,Investigation,37,45,E/B,4502
17-Dec-19,505,3:55:00 PM,Tuesday,Lansdowne,Utilized Off Route,6,12,W/B,3133
17-Dec-19,501,5:36:00 PM,Tuesday,Neville Loop,Emergency Services,5,10,W/B,4514
17-Dec-19,509,6:30:00 PM,Tuesday,Bathurst and fleet,Mechanical,8,16,E/B,4519
17-Dec-19,501,6:50:00 PM,Tuesday,Queen & Parliament,Mechanical,8,17,W/B,4469
17-Dec-19,509,8:57:00 PM,Tuesday,CNE Loop,Mechanical,8,16,E/B,4547
17-Dec-19,501,10:35:00 PM,Tuesday,Humber Loop,Emergency Services,6,12,E/B,4453
17-Dec-19,501,11:14:00 PM,Tuesday,Neville Loop,Emergency Services,10,20,W/B,4580
18-Dec-19,511,12:13:00 AM,Wednesday,CNE Loop,Mechanical,8,16,N/B,4069
18-Dec-19,506,6:32:00 AM,Wednesday,Gerrard / Broadview,Mechanical,1,1,E/B,4502
18-Dec-19,506,7:35:00 AM,Wednesday,Gerrard / Coxwell,Mechanical,1,1,E/B,4461
18-Dec-19,510,9:10:00 AM,Wednesday,Nassau and Spadina,Mechanical,0,0,N/B,4539
18-Dec-19,506,9:11:00 AM,Wednesday,Ossington College,Mechanical,8,16,W/B,4400
18-Dec-19,501,9:37:00 AM,Wednesday,Queen/York,Mechanical,7,14,W/B,4446
18-Dec-19,505,12:31:00 PM,Wednesday,Dundas at Jarvis,General Delay,15,21,W/B,8497
18-Dec-19,505,2:38:00 PM,Wednesday,Sumach,General Delay,14,20,E/B,1606
18-Dec-19,501,2:55:00 PM,Wednesday,Queen & Yonge,Mechanical,8,15,E/B,4529
18-Dec-19,503,4:21:00 PM,Wednesday,Bingham Loop,Investigation,9,18,W/B,8535
18-Dec-19,506,4:39:00 PM,Wednesday,Gerard and Coxwell,Held By,34,42,E/B,4516
18-Dec-19,503,4:53:00 PM,Wednesday,Coxwell Ave,Utilized Off Route,9,18,W/B,3101
18-Dec-19,501,4:54:00 PM,Wednesday,Queen & Connaught,Mechanical,6,13,W/B,4465
18-Dec-19,505,5:10:00 PM,Wednesday,Broadview Station,Utilized Off Route,6,12,W/B,8493
18-Dec-19,510,5:57:00 PM,Wednesday,Spadina station,Overhead - Pantograph,83,88,N/B,4536
18-Dec-19,505,6:04:00 PM,Wednesday,Broadview Station,Mechanical,6,12,W/B,1082
18-Dec-19,503,6:06:00 PM,Wednesday,Leslie,Investigation,9,18,W/B,8484
18-Dec-19,501,6:13:00 PM,Wednesday,Queen & Leslie,Held By,7,17,W/B,4440
18-Dec-19,511,6:28:00 PM,Wednesday,Queen Street,Mechanical,6,12,S/B,4133
18-Dec-19,505,7:21:00 PM,Wednesday,Broadview Station,Utilized Off Route,6,12,W/B,1077
18-Dec-19,504,7:25:00 PM,Wednesday,Dundas and Bloor,Held By,31,37,E/B,4442
18-Dec-19,501,8:59:00 PM,Wednesday,Lakeshore and Silver Moon Drive,Held By,141,151,E/B,4524
19-Dec-19,506,12:11:00 AM,Thursday,College and Lansdown,Emergency Services,9,18,W/B,4475
19-Dec-19,501,12:28:00 AM,Thursday,Queen and Greenwood,Emergency Services,1,1,E/B,4583
19-Dec-19,501,12:54:00 AM,Thursday,Queen and Bathurst,Held By,71,81,B/W,4568
19-Dec-19,512,2:19:00 AM,Thursday,St Clair and Lansdowne,Held By,12,22,E/B,4488
19-Dec-19,512,4:29:00 AM,Thursday,Bathurst and St.Clair,Mechanical,6,13,W/B,4582
19-Dec-19,511,4:44:00 AM,Thursday,Bathurst and King,Mechanical,4,0,S/B,4074
19-Dec-19,506,4:48:00 AM,Thursday,Queen Street East  Coxwell,Mechanical,8,16,E/B,4547
19-Dec-19,512,6:21:00 AM,Thursday,Bathurst and St.Clair,Mechanical,4,8,E/B,4539
19-Dec-19,501,6:53:00 AM,Thursday,Queen/Sackville,Mechanical,12,24,W/B,4564
19-Dec-19,504,7:01:00 AM,Thursday,King and Spadina,Utilized Off Route,6,12,W/B,4531
19-Dec-19,511,7:52:00 AM,Thursday,Exbition Loop,Mechanical,6,12,N/B,4155
19-Dec-19,506,8:15:00 AM,Thursday,Coxwell Gerrard,Mechanical,8,16,W/B,4475
19-Dec-19,511,8:50:00 AM,Thursday,Exbition Loop,Mechanical,6,12,N/B,4164
19-Dec-19,505,9:34:00 AM,Thursday,Dundas West Station,General Delay,15,21,W/B,1261
19-Dec-19,511,10:17:00 AM,Thursday,Exbition Loop,Mechanical,6,12,N/B,4074
19-Dec-19,501,10:39:00 AM,Thursday,Neville Loop,Mechanical,8,15,W/B,4529
19-Dec-19,504,11:05:00 AM,Thursday,Spinghurst loop,Held By,12,19,W/B,4442
19-Dec-19,501,1:13:00 PM,Thursday,Humber Loop,Mechanical,10,20,E/B,4493
19-Dec-19,501,1:33:00 PM,Thursday,Queen & Connaught,Mechanical,8,15,E/B,4416
19-Dec-19,505,1:53:00 PM,Thursday,Dufferin,Investigation,6,12,W/B,1015
19-Dec-19,512,2:06:00 PM,Thursday,St. Clair and Bathurst,Held By,26,31,E/B,4482
19-Dec-19,511,3:00:00 PM,Thursday,King Street,Mechanical,15,21,W/B,4155
19-Dec-19,504,3:05:00 PM,Thursday,Queen and Broadview,Late Leaving Garage,6,12,N/B,4473
19-Dec-19,504,3:07:00 PM,Thursday,Roncy and Howard Park,Held By,5,11,E/B,4520
19-Dec-19,504,4:03:00 PM,Thursday,Dundas West Station,General Delay,15,21,W/B,4443
19-Dec-19,505,4:03:00 PM,Thursday,Dufferin Street,General Delay,14,20,W/B,3165
19-Dec-19,501,5:22:00 PM,Thursday,Queen & Dovercourt,Emergency Services,20,28,E/B,4526
19-Dec-19,501,5:32:00 PM,Thursday,Queen and Roncesvalles,Investigation,10,16,E/B,4509
19-Dec-19,505,5:52:00 PM,Thursday,DWS,Mechanical,6,12,E/B,3115
19-Dec-19,505,7:43:00 PM,Thursday,Dundas and Jarvis,Investigation,5,10,E/B,1086
19-Dec-19,512,8:12:00 PM,Thursday,St. Clair and Laughton,Held By,7,15,W/B,4511
20-Dec-19,506,2:02:00 AM,Friday,Gerrard and River,Investigation,10,25,W/B,4410
20-Dec-19,504,2:07:00 AM,Friday,King and Peter,Mechanical,15,30,W/B,4535
20-Dec-19,306,2:42:00 AM,Friday,College and Lansdowne,Mechanical,15,30,W/B,4410
20-Dec-19,504,6:57:00 AM,Friday,Sunnyside Loop,Mechanical,6,12,W/B,4427
20-Dec-19,501,7:27:00 AM,Friday,Queen/Spadina,Mechanical,0,0,W/B,4442
20-Dec-19,506,7:37:00 AM,Friday,Gerrard and Broadview,Mechanical,1,2,E/B,4516
20-Dec-19,506,7:47:00 AM,Friday,Carlton and Church,Mechanical,1,2,E/B,4571
20-Dec-19,501,9:25:00 AM,Friday,Queen/Leslie,Mechanical,7,14,E/B,4442
20-Dec-19,505,9:35:00 AM,Friday,Dundas West Station,General Delay,10,16,W/B,1269
20-Dec-19,512,9:51:00 AM,Friday,Old Weston Rd and St.Clair,Investigation,3,8,W/B,4545
20-Dec-19,505,10:30:00 AM,Friday,Dundas West Station,Mechanical,6,12,E/B,1032
20-Dec-19,505,11:20:00 AM,Friday,Broadview Station,Mechanical,6,12,E/B,8525
20-Dec-19,505,11:54:00 AM,Friday,Dundas and Munro,Investigation,6,12,W/B,1536
20-Dec-19,505,12:10:00 PM,Friday,Dundas and ossington,Emergency Services,6,12,W/B,3140
20-Dec-19,501,12:20:00 PM,Friday,Neville Loop,Mechanical,8,15,W/B,4483
20-Dec-19,510,12:37:00 PM,Friday,Spadina Station,Mechanical,9,18,S/B,4431
20-Dec-19,501,1:17:00 PM,Friday,Queen & Spadina,Held By,8,15,W/B,4415
20-Dec-19,505,1:36:00 PM,Friday,Brock Road,General Delay,15,20,W/B,1417
20-Dec-19,511,1:50:00 PM,Friday,Fleet and Bathurst,Mechanical,6,12,S/B,4184
20-Dec-19,511,2:49:00 PM,Friday,Fleet and Bathurst,Held By,10,16,S/B,4155
20-Dec-19,506,3:35:00 PM,Friday,College / Dovercourt,General Delay,8,16,B/W,4510
20-Dec-19,501,5:15:00 PM,Friday,Neville Loop,Emergency Services,7,14,W/B,4504
20-Dec-19,504,5:21:00 PM,Friday,Duffrin and King,Held By,5,11,E/B,4594
20-Dec-19,503,5:37:00 PM,Friday,Bingham Loop,Mechanical,9,18,W/B,3141
20-Dec-19,501,5:46:00 PM,Friday,Queen & Roncesvalles,Held By,49,56,E/B,4483
20-Dec-19,501,6:28:00 PM,Friday,Queen & Laing,Investigation,46,53,E/B,4579
20-Dec-19,503,6:38:00 PM,Friday,Bingham Loop,Mechanical,9,18,W/B,3110
20-Dec-19,506,9:01:00 PM,Friday,High Park Loop,Emergency Services,50,59,E/B,4547
20-Dec-19,512,9:18:00 PM,Friday,St Clair West / Spadina Road,Mechanical,7,15,E/B,4453
20-Dec-19,506,10:57:00 PM,Friday,Main Station,Mechanical,9,18,W/B,4541
21-Dec-19,501,12:50:00 AM,Saturday,Kipling Loop,Investigation,7,14,S/B,4452
21-Dec-19,511,1:42:00 AM,Saturday,Bathurst Stn,Mechanical,8,16,S/B,4085
21-Dec-19,301,4:56:00 AM,Saturday,Long Branch,Emergency Services,60,70,E/B,4524
21-Dec-19,512,5:26:00 AM,Saturday,St. Clair and Wychwood,Mechanical,10,20,E/B,4444
21-Dec-19,501,6:41:00 AM,Saturday,Humber Loop,Emergency Services,10,16,E/B,4538
21-Dec-19,511,8:38:00 AM,Saturday,Bathurst and Robinson,Investigation,11,18,N/B,4133
21-Dec-19,510,11:31:00 AM,Saturday,Spadina Station,Investigation,3,7,S/B,4498
21-Dec-19,511,12:02:00 PM,Saturday,Bathurst Station,Mechanical,8,16,S/B,4133
21-Dec-19,501,12:32:00 PM,Saturday,Queen and sherbourne,Investigation,16,22,E/B,4473
21-Dec-19,501,3:07:00 PM,Saturday,rHumberloop,Mechanical,10,20,W/B,4525
21-Dec-19,501,5:04:00 PM,Saturday,Louisa and Lakeshore Blvd,Mechanical,10,20,W/B,4409
21-Dec-19,504,5:23:00 PM,Saturday,Leslie Barns,Late Leaving Garage,6,12,W/B,4487
21-Dec-19,512,5:57:00 PM,Saturday,St. Clair / Keele,Held By,1,5,E/B,4447
21-Dec-19,505,6:21:00 PM,Saturday,Dundas west station,Mechanical,4,8,E/B,1354
21-Dec-19,512,6:43:00 PM,Saturday,St. Clair / Dunvegan,Held By,51,55,E/B,4590
21-Dec-19,504,6:56:00 PM,Saturday,Dundas West Station,Mechanical,2,9,E/B,4568
21-Dec-19,505,7:23:00 PM,Saturday,Dundas & Dufferin,Diversion,41,45,B/W,1345
21-Dec-19,504,8:24:00 PM,Saturday,,Mechanical,8,17,E/B,4468
21-Dec-19,501,9:32:00 PM,Saturday,Humber Loop,Mechanical,7,14,E/B,4459
21-Dec-19,506,9:39:00 PM,Saturday,Gerrard / Marjory,Investigation,0,0,W/B,4517
22-Dec-19,304,3:20:00 AM,Sunday,Dundas West Station,Mechanical,15,30,E/B,4491
22-Dec-19,511,7:42:00 AM,Sunday,Russell Yard,Late Leaving Garage,10,12,W/B,4193
22-Dec-19,501,10:59:00 AM,Sunday,Dunn / Queen,Investigation,157,163,E/B,4416
22-Dec-19,505,11:14:00 AM,Sunday,Dundas and Bathurst,Utilized Off Route,6,12,W/B,1063
22-Dec-19,512,12:24:00 PM,Sunday,Gunns Loop,General Delay,5,14,W/B,4589
22-Dec-19,505,12:53:00 PM,Sunday,Dundas West Station,Mechanical,6,11,S/B,8474
22-Dec-19,504,12:58:00 PM,Sunday,Broadview and Dundas,Held By,7,15,E/B,4498
22-Dec-19,512,1:49:00 PM,Sunday,St. Clair West Station,Mechanical,7,14,E/B,4467
22-Dec-19,505,2:06:00 PM,Sunday,Dundas and Ossington,General Delay,10,15,W/B,1258
22-Dec-19,504,2:44:00 PM,Sunday,King and University,Held By,10,14,W/B,4590
22-Dec-19,501,4:30:00 PM,Sunday,Queen and Roncy,Mechanical,8,14,E,4452
22-Dec-19,505,4:40:00 PM,Sunday,Dundas and University,Mechanical,5,10,W/B,3174
22-Dec-19,510,5:23:00 PM,Sunday,Spadina Station,Mechanical,4,8,E/B,4537
22-Dec-19,505,5:55:00 PM,Sunday,Spadina Station,Utilized Off Route,4,8,S/B,4537
22-Dec-19,506,9:04:00 PM,Sunday,High Park,Mechanical,10,20,E/B,4583
22-Dec-19,510,10:01:00 PM,Sunday,Queen's Quay and Rees,Held By,15,24,W/B,4424
22-Dec-19,506,10:10:00 PM,Sunday,Mt. Dennis Garage,Late Leaving Garage,1,1,E/B,1146
23-Dec-19,301,1:51:00 AM,Monday,Longbranch Loop,Mechanical,7,14,E/B,4489
23-Dec-19,505,2:30:00 AM,Monday,Broadview Stn,Mechanical,4,8,W/B,8541
23-Dec-19,511,3:26:00 AM,Monday,King and Bathurst,Held By,3,6,S/B,4523
23-Dec-19,301,4:17:00 AM,Monday,Lakeshore and kipling,Mechanical,10,20,E/B,4559
23-Dec-19,505,6:25:00 AM,Monday,Dundas West Stn,Mechanical,4,7,W/B,8593
23-Dec-19,501,6:29:00 AM,Monday,Queeen and Leslie,Mechanical,1,1,W/B,4565
23-Dec-19,504,6:38:00 AM,Monday,Roncesvalles and Queen St W,Late Leaving Garage,5,7,E/B,4411
23-Dec-19,504,7:09:00 AM,Monday,Leslie and Queen,Mechanical,1,2,W/B,4446
23-Dec-19,512,8:06:00 AM,Monday,St Clair West,Mechanical,6,12,E/B,4549
23-Dec-19,505,8:16:00 AM,Monday,Church and Dundas,Mechanical,5,10,W/B,1018
23-Dec-19,505,8:59:00 AM,Monday,Dundas West Station,Mechanical,4,8,S/B,1127
23-Dec-19,506,9:28:00 AM,Monday,Coxwell Queen Loop,Investigation,8,16,E/B,4473
23-Dec-19,504,9:57:00 AM,Monday,Broadview and Queen,Mechanical,1,2,E/B,4454
23-Dec-19,512,10:01:00 AM,Monday,St Clair / Old Weston Rd,Mechanical,6,12,E/B,4432
23-Dec-19,501,10:44:00 AM,Monday,Queen and Church,Investigation,8,13,W/B,4572
23-Dec-19,501,10:48:00 AM,Monday,Queen and Neville park,Held By,1,1,E/B,4530
23-Dec-19,501,12:10:00 PM,Monday,Queen and Wison Park,Held By,2,7,E/B,4455
23-Dec-19,504,12:19:00 PM,Monday,King and Strachan,Held By,44,50,W/B,4527
23-Dec-19,512,12:37:00 PM,Monday,St.clar and deer park,Held By,17,22,B/W,4512
23-Dec-19,501,12:51:00 PM,Monday,Queen and Simcoe,Mechanical,7,14,E/B,4536
23-Dec-19,505,1:00:00 PM,Monday,505 route,General Delay,15,10,B/W,
23-Dec-19,501,1:11:00 PM,Monday,Queen and Parliament,Held By,65,72,E/B,4504
23-Dec-19,501,1:28:00 PM,Monday,Humber Loop,Emergency Services,7,14,E/B,4558
23-Dec-19,501,1:34:00 PM,Monday,Humber Loop,Emergency Services,7,14,E/B,4509
23-Dec-19,501,2:35:00 PM,Monday,Lakeshore and Islington,Emergency Services,9,16,E/B,4558
23-Dec-19,504,4:21:00 PM,Monday,Broadview Stn,Mechanical,6,12,W/B,4524
23-Dec-19,504,6:26:00 PM,Monday,Roncy and Queen,Held By,6,12,E/B,4443
23-Dec-19,501,9:08:00 PM,Monday,Neville Park,Mechanical,28,34,E/B,4468
23-Dec-19,509,10:01:00 PM,Monday,Queens Quay and Rees St,Investigation,15,24,W/B,4410
23-Dec-19,504,10:20:00 PM,Monday,Roncesvalles and Bousted,Emergency Services,11,21,W/B,4432
24-Dec-19,501,1:07:00 AM,Tuesday,Humber Loop,Mechanical,10,20,W/B,4590
24-Dec-19,505,2:57:00 AM,Tuesday,Broadview Stn,Held By,4,7,W/B,1014
24-Dec-19,511,3:26:00 AM,Tuesday,King and Bathurst,Held By,3,6,S/B,4176
24-Dec-19,503,3:38:00 AM,Tuesday,Queen and Broadview,Investigation,6,12,W/B,3111
24-Dec-19,310,3:41:00 AM,Tuesday,Spadina and Adelaide,Held By,15,30,S/B,4498
24-Dec-19,503,4:26:00 AM,Tuesday,York and Pearl,Mechanical,8,16,E/B,8516
24-Dec-19,504,6:31:00 AM,Tuesday,King/Roncy,Mechanical,5,10,W/B,4457
24-Dec-19,505,6:48:00 AM,Tuesday,Dundas and Spadina,Investigation,4,8,W/B,1096
24-Dec-19,501,7:00:00 AM,Tuesday,Queen and Sumach,Diversion,28,36,E/B,4560
24-Dec-19,511,8:23:00 AM,Tuesday,King and Bathurst,Investigation,10,17,S/B,4024
24-Dec-19,505,8:42:00 AM,Tuesday,Broadview Station,Mechanical,4,8,W/B,8520
24-Dec-19,63,1:40:00 PM,Tuesday,Oakwood Loop,Mechanical,10,20,E/B,1283
24-Dec-19,165,2:48:00 PM,Tuesday,Wilson and Clayson,Mechanical,8,16,E/B,3297
24-Dec-19,705,3:20:00 PM,Tuesday,Leslie Barns Yards,Late Leaving Garage,50,50,N/B,4498
24-Dec-19,504,4:10:00 PM,Tuesday,Broadview Station,Mechanical,6,12,W/B,4525
24-Dec-19,501,4:21:00 PM,Tuesday,Eglington Garage,Mechanical,7,14,W/B,8645
24-Dec-19,501,5:57:00 PM,Tuesday,Sunnyside Loop,Investigation,1,1,W/B,8785
24-Dec-19,63,6:13:00 PM,Tuesday,Oakwood Loop,Mechanical,8,16,S/B,1286
24-Dec-19,504,7:25:00 PM,Tuesday,Braodview and Queen,Investigation,12,18,W/B,4481
24-Dec-19,504,11:06:00 PM,Tuesday,King and Simcoe,Emergency Services,2,12,W/B,4436
24-Dec-19,505,11:54:00 PM,Tuesday,Dundas and Chestnut,Mechanical,8,16,W/B,3158
25-Dec-19,306,12:34:00 AM,Wednesday,Carlton and Jarvis,Emergency Services,22,31,W/B,4523
25-Dec-19,506,1:16:00 AM,Wednesday,College and dufferin,Emergency Services,9,18,E/B,4456
25-Dec-19,512,1:26:00 AM,Wednesday,St.Clair and Old Weston,Overhead - Pantograph,26,37,W/B,4477
25-Dec-19,504,1:35:00 AM,Wednesday,Broadview and Queen,Investigation,15,30,E/B,4531
25-Dec-19,505,4:29:00 PM,Wednesday,Broadview Ave and Dundas Street,Mechanical,6,12,E/B,1112
25-Dec-19,501,4:32:00 PM,Wednesday,Humber Loop,Mechanical,10,20,E/B,4590
25-Dec-19,511,5:50:00 PM,Wednesday,CNE,Mechanical,6,12,N/B,4164
25-Dec-19,510,6:20:00 PM,Wednesday,Union Station,Mechanical,4,8,W/B,4541
25-Dec-19,501,8:14:00 PM,Wednesday,long branch loop,Mechanical,10,20,E/B,4465
26-Dec-19,501,4:20:00 AM,Thursday,Queen and Broadview,Investigation,24,,W/B,4487
26-Dec-19,504,7:43:00 AM,Thursday,King/Roncy,Mechanical,8,16,W/B,4486
26-Dec-19,511,2:28:00 PM,Thursday,Harbord Street,Held By,37,43,N/B,4193
26-Dec-19,505,2:33:00 PM,Thursday,Bathurst Street,Utilized Off Route,6,12,E/B,1098
26-Dec-19,510,3:40:00 PM,Thursday,Spadina station,Mechanical,6,12,S/B,4489
26-Dec-19,501,5:42:00 PM,Thursday,Queen and St Patrick,General Delay,16,24,E/B,4577
26-Dec-19,512,7:21:00 PM,Thursday,St Clair West station,Mechanical,6,12,E/B,4571
26-Dec-19,505,8:14:00 PM,Thursday,Lansdowne,General Delay,20,26,W/B,1021
26-Dec-19,510,8:44:00 PM,Thursday,Spadina and St. Andrews,Investigation,43,53,S/B,4567
26-Dec-19,512,9:38:00 PM,Thursday,St. Clair West STN,Investigation,26,32,W/B,4480
26-Dec-19,512,9:54:00 PM,Thursday,St Clair station,Mechanical,6,12,W/B,4482
26-Dec-19,511,9:59:00 PM,Thursday,CNE Loop,Mechanical,9,18,N/B,4179
26-Dec-19,504,10:48:00 PM,Thursday,Dundas West Station,Mechanical,10,20,E/B,4540
26-Dec-19,504,11:16:00 PM,Thursday,Distillery Loop,Mechanical,10,20,W/B,4568
26-Dec-19,505,11:24:00 PM,Thursday,dundas west stn,Mechanical,9,19,E/B,3122
27-Dec-19,504,12:01:00 AM,Friday,bloor and dundas west,Emergency Services,10,20,W/B,4552
27-Dec-19,506,12:52:00 AM,Friday,00:52,Mechanical,10,20,W,4547
27-Dec-19,501,12:57:00 AM,Friday,queen and ossington,Mechanical,20,30,W/B,4426
27-Dec-19,512,2:33:00 AM,Friday,King and Bathurst,Emergency Services,14,29,E/B,4574
27-Dec-19,510,4:49:00 AM,Friday,Spadina and King,Held By,1,2,N/B,4482
27-Dec-19,509,6:57:00 AM,Friday,Spadina and Queensquay,Mechanical,10,17,W/B,4525
