INT_ID,cc,AREA_NAME,AREA_SHORT_CODE,neighbor_avg,transfer_avg,period
13453382,0.0,Scarborough Southwest,20,0.14285714285714285,0.0,EV
13453395,0.0,Scarborough Centre,21,0.39880952380952384,0.0,EV
13453395,0.0,Don Valley East,16,0.39880952380952384,0.0,EV
13453414,0.0,Scarborough Centre,21,0.19642857142857142,0.0,EV
13453421,0.0,Don Valley West,15,0.6190476190476191,0.0,EV
13453421,0.0,Don Valley East,16,0.6190476190476191,0.0,EV
13453431,0.0,Don Valley East,16,0.5208333333333333,0.0,EV
13453439,0.0,Etobicoke North,1,0.45238095238095233,0.0,EV
13453443,0.0,Humber River-Black Creek,7,0.5119047619047619,0.38690476190476186,EV
13453443,0.0,York Centre,6,0.5119047619047619,0.38690476190476186,EV
13453445,0.0,Don Valley East,16,0.047619047619047616,0.0,EV
13453454,0.0,York Centre,6,1.0238095238095237,0.0,EV
13453470,0.0,York Centre,6,0.09523809523809523,0.0,EV
13453473,0.0,Scarborough Southwest,20,0.7321428571428572,0.0,EV
13453473,0.0,Scarborough Centre,21,0.7321428571428572,0.0,EV
13453476,0.0,York Centre,6,0.5357142857142857,0.0,EV
13453485,0.0,Etobicoke North,1,0.3214285714285714,0.0,EV
13453496,0.0,Etobicoke North,1,0.1517857142857143,0.0,EV
13453501,0.0,Scarborough Southwest,20,0.625,0.0,EV
13453503,0.0,Scarborough Southwest,20,0.25595238095238093,0.0,EV
13453505,0.0,Eglinton-Lawrence,8,0.375,0.0,EV
13453533,0.0,Eglinton-Lawrence,8,0.07142857142857142,0.0,EV
13453535,0.0,Don Valley West,15,0.09523809523809523,0.0,EV
13453536,0.0,Humber River-Black Creek,7,0.3988095238095238,0.0,EV
13453545,0.0,Etobicoke North,1,0.13095238095238093,0.0,EV
13453549,0.0,Etobicoke North,1,0.3988095238095238,0.0,EV
13453552,0.0,Don Valley West,15,0.10714285714285714,0.0,EV
13453553,0.0,Eglinton-Lawrence,8,0.13095238095238093,0.0,EV
13453555,0.0,York Centre,6,0.09523809523809523,0.0,EV
13453576,0.0,Etobicoke North,1,0.24404761904761904,0.488095238095238,EV
13453581,0.0,Scarborough Southwest,20,0.4642857142857143,0.0,EV
13453588,0.0,Scarborough Southwest,20,0.30654761904761907,0.7321428571428572,EV
13453588,0.0,Scarborough Centre,21,0.30654761904761907,0.7321428571428572,EV
13453590,0.0,Etobicoke North,1,0.6527777777777778,0.9761904761904763,EV
13453602,0.0,York Centre,6,0.5952380952380952,0.8928571428571428,EV
13453604,0.0,Don Valley East,16,0.047619047619047616,0.0,EV
13453611,0.0,Scarborough Centre,21,0.2261904761904762,0.0,EV
13453613,0.0,Scarborough Southwest,20,0.11904761904761904,0.0,EV
13453619,0.0,Etobicoke North,1,0.3035714285714286,0.0,EV
13453636,0.0,Scarborough Southwest,20,0.25595238095238093,0.0,EV
13453646,0.007780298121395892,York Centre,6,0.20039682539682538,0.25,EV
13453655,0.0,Don Valley East,16,0.3571428571428571,0.0,EV
13453659,0.0,Etobicoke North,1,0.5267857142857142,0.0,EV
13453668,0.009266106406666181,Don Valley West,15,0.18452380952380953,0.0,EV
13453668,0.009266106406666181,Eglinton-Lawrence,8,0.18452380952380953,0.0,EV
13453681,0.030434782608695657,Scarborough Southwest,20,0.7023809523809523,0.0,EV
13453700,0.0,Etobicoke North,1,0.7529761904761905,0.0,EV
13453728,0.0,Don Valley East,16,0.047619047619047616,0.0,EV
13453732,0.0,York Centre,6,0.09523809523809523,0.0,EV
13453748,0.0,Scarborough Centre,21,0.41964285714285715,0.2261904761904762,EV
13453753,0.0,Don Valley West,15,0.14285714285714285,0.0,EV
13453761,0.0,York Centre,6,0.8958333333333333,0.0,EV
13453765,0.0,Don Valley West,15,0.29761904761904756,0.0,EV
13453780,0.0,Etobicoke North,1,0.306547619047619,0.0,EV
13453783,0.017316540111613155,Don Valley East,16,0.7083333333333333,0.6845238095238095,EV
13453803,0.0,Scarborough Southwest,20,0.10714285714285714,0.0,EV
13453804,0.0,Don Valley East,16,0.7470238095238095,0.0,EV
13453815,0.0,Etobicoke North,1,0.449404761904762,0.0,EV
13453828,0.0,Etobicoke North,1,0.5773809523809523,0.0,EV
13453838,0.0,York Centre,6,0.09523809523809523,0.0,EV
13453844,0.0,Scarborough Centre,21,0.4662698412698413,0.43452380952380953,EV
13453844,0.0,Don Valley East,16,0.4662698412698413,0.43452380952380953,EV
13453863,0.0,Don Valley West,15,0.23809523809523808,0.0,EV
13453864,0.0,York Centre,6,0.6547619047619047,0.0,EV
13453881,0.0,Don Valley West,15,0.2400793650793651,0.3571428571428571,EV
13453882,0.0,Etobicoke North,1,0.4464285714285714,0.6011904761904763,EV
13453888,0.0,Humber River-Black Creek,7,0.7916666666666666,0.6904761904761905,EV
13453888,0.0,York Centre,6,0.7916666666666666,0.6904761904761905,EV
13453890,0.0,Don Valley West,15,0.09523809523809523,0.0,EV
13453893,0.04633053203333091,Don Valley West,15,1.375,0.0,EV
13453893,0.04633053203333091,Eglinton-Lawrence,8,1.375,0.0,EV
13453914,0.0,Don Valley East,16,0.5238095238095238,0.0,EV
13453915,0.0,Eglinton-Lawrence,8,0.13095238095238093,0.0,EV
13453918,0.0,Etobicoke North,1,0.4107142857142857,0.0,EV
13453919,0.0,Don Valley West,15,0.38095238095238093,0.0,EV
13453920,0.0023411371237458197,Scarborough Southwest,20,0.4722222222222222,0.7023809523809523,EV
13453941,0.0,Etobicoke North,1,0.37797619047619047,0.0,EV
13453954,0.0,Don Valley West,15,0.23809523809523808,0.0,EV
13453958,0.0,Don Valley East,16,0.7857142857142857,0.0,EV
13453963,0.0,Don Valley East,16,0.2976190476190476,0.5952380952380951,EV
13453964,0.0,Eglinton-Lawrence,8,0.14285714285714285,0.0,EV
13453966,0.004347826086956523,Scarborough Southwest,20,0.08928571428571427,0.0,EV
13453971,0.0,Scarborough Southwest,20,0.23809523809523808,0.0,EV
13453978,0.007316561812704441,Scarborough Southwest,20,0.47738095238095235,0.6785714285714286,EV
13453978,0.007316561812704441,Scarborough Centre,21,0.47738095238095235,0.6785714285714286,EV
13453983,0.0,York Centre,6,0.976190476190476,0.0,EV
13453992,0.0,Humber River-Black Creek,7,0.3273809523809524,0.0,EV
13454001,0.0,Scarborough Southwest,20,0.3675595238095238,0.38095238095238093,EV
13454002,0.0,Eglinton-Lawrence,8,0.3392857142857143,0.0,EV
13454004,0.0,Don Valley West,15,0.30952380952380953,0.0,EV
13454006,0.0,Don Valley West,15,0.09523809523809523,0.0,EV
13454029,0.0,Scarborough Southwest,20,0.14285714285714285,0.0,EV
13454035,0.0,Scarborough Southwest,20,0.14285714285714285,0.0,EV
13454046,0.0,Etobicoke North,1,0.47916666666666663,0.0,EV
